0,0
9.607003541710587E-06,0.00033665835990203026
1.4533391051204643E-05,0.00040211076176228304
1.758127045412372E-05,-0.00010883474636396765
2.460689077271687E-05,-5.2759750848303665E-05
3.055863062371417E-05,-9.602842982051723E-05
4.065561169655704E-05,0.00035861475172707403
4.365652839681197E-05,0.0003253865280330854
4.822286851921227E-05,0.0005513914930675929
5.817426521379428E-05,0.00013978965942921967
6.588554099128754E-05,0.0005155679064053235
8.405227980529474E-05,-1.7523436098670743E-05
8.94373363774765E-05,0.0003833748933282497
9.027327248490307E-05,0.00096433836882818
0.00010047983319729383,0.000619060372791341
0.00010551580034633856,0.0002581154776694798
0.00010912566675780761,0.0005781976142347085
0.00012111524474802502,0.000231650353096655
0.00012488948061882004,0.0005552750653922394
0.000129158390291013,0.00036882570530244615
0.0001355954114028771,0.0006725021168284287
0.00013763828896877804,0.0005473753109563043
0.00014722807285284624,0.0010247137102837776
0.00015156899200245691,0.00024292218496559627
0.0001580952422493837,0.0008195663702704489
0.0001594853382482492,0.0008399882774209872
0.00016569224211705795,0.0012223970137318118
0.0001665156548371078,0.0011900781142893963
0.00017381209340773193,0.0011764382505153723
0.00017575165302777062,0.001151545499127551
0.0001810365225009357,0.0003933206273301247
0.00018481858548884196,0.0013296404426556244
0.0001901081512322725,0.0005736509929768377
0.000194517949012458,0.0011319950277180882
0.00020206642075404807,0.0008821960780998339
0.00021304316979013613,0.0008792597185372624
0.00021366777373557264,0.0013088964831659432
0.00022290846819650103,0.0010046138554721763
0.0002242907370782553,0.0015501326294148322
0.00023504206514155646,0.0015959208943343304
0.00023957396594866934,0.002046604726536481
0.00024721949394243054,0.0018460040077810272
0.0002514899690380436,0.001640951389044045
0.00025619093557475075,0.0016142968219187263
0.00025956598847289616,0.001586713986286679
0.00026189846937189323,0.002221422313907692
0.00026674971655712406,0.0014014770585324544
0.00027414477680334494,0.001402594769591673
0.00028162750076120296,0.0013323305269000525
0.0002859058029739271,0.0011036354776211169
0.00028965499206996863,0.0012552842408315094
0.00030045797910619956,0.0016939195266999936
0.00030436684139129597,0.002191357780838866
0.00031377660158181874,0.0012694924322630224
0.0003136325826269806,0.001900904459471823
0.0003167305555794067,0.0015212236959159246
0.0003214143024584687,0.0018642094370684781
0.0003330281788273701,0.0014726316812207067
0.00033273387922400836,0.0018428024286451644
0.00033940258300235043,0.0019143359364382055
0.00034150964292855787,0.0021155997041270936
0.0003484898659679096,0.0023831494209068113
0.00035631228680837356,0.0020641471068902997
0.000362387695109721,0.001878512349775936
0.0003734411498934951,0.0019518455618169762
0.0003785866966820904,0.0021840074098050657
0.0003868677865852421,0.0018911481680222394
0.0003920446418422793,0.0019894877969823957
0.00039419553362430806,0.0022363503870382845
0.00039649983690170893,0.003067321198964118
